Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo de ingreso,Rubro Ingreso,R. Ingreso - Ad. 1,R. Ingreso - Ad. 2,Importe por Servicios
2019,Enero,201901,COR,Cusco,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,"13,532.60"
2019,Enero,201901,COR,Cusco,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,"46,500.00"
2019,Enero,201901,COR,Cusco,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"2,355.00"
2019,Enero,201901,COR,Cusco,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,"2,552.00"
2019,Enero,201901,COR,Huánuco,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,116.16
2019,Enero,201901,COR,Huánuco,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,843.77
2019,Enero,201901,COR,Huánuco,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Huánuco,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Huánuco,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.27
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,477.95
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Ilo,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,2.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,"4,626.14"
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 TM hasta 70 TM,343.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,266.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,356.99
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,300.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,"16,492.36"
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Jaén,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,82.04
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,562.20
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 TM hasta 35 TM,10.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 TM hasta 70 TM,"2,361.44"
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,2.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,487.30
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,610.17
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,421.88
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Jauja,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,260.10
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,2.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Juanjui,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,8.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,20.30
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,5.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 TM hasta 35 TM,148.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,63.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Mazamari,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,56.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,12.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,"5,796.00"
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,1.30
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 TM hasta 35 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 TM hasta 70 TM,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,104.50
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2019,Enero,201901,COR,Nazca,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Enero,201901,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,-,-,"599,140.28"
2019,Enero,201901,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,"60,980.00"
2019,Enero,201901,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"1,392.48"
2019,Enero,201901,COR,Rioja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2019,Enero,201901,COR,Rioja,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
