Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo vuelo,Número de Operaciones
2021,Febrero,202102,ADP,Tarapoto,Oper. INSTRUCCIÓN,12
2021,Febrero,202102,ADP,Trujillo,Oper. NACIONALES,308
2021,Febrero,202102,ADP,Trujillo,Oper. MILITARES,230
2021,Febrero,202102,ADP,Trujillo,Oper. INTERNACIONALES,24
2021,Febrero,202102,ADP,Trujillo,Oper. INSTRUCCIÓN,392
2021,Febrero,202102,ADP,Tumbes,Oper. NACIONALES,108
2021,Febrero,202102,ADP,Tumbes,Oper. MILITARES,12
2021,Febrero,202102,ADP,Tumbes,Oper. INTERNACIONALES,16
2021,Febrero,202102,AAP,Arequipa,Oper. NACIONALES,254
2021,Febrero,202102,AAP,Arequipa,Oper. MILITARES,14
2021,Febrero,202102,AAP,Arequipa,Oper. INTERNACIONALES,8
2021,Febrero,202102,AAP,Ayacucho,Oper. NACIONALES,80
2021,Febrero,202102,AAP,Ayacucho,Oper. MILITARES,52
2021,Febrero,202102,AAP,Ayacucho,Oper. INTERNACIONALES,1
2021,Febrero,202102,AAP,Juliaca,Oper. NACIONALES,130
2021,Febrero,202102,AAP,Juliaca,Oper. MILITARES,6
2021,Febrero,202102,AAP,Puerto Maldonado,Oper. NACIONALES,70
2021,Febrero,202102,AAP,Puerto Maldonado,Oper. MILITARES,16
2021,Febrero,202102,AAP,Tacna,Oper. NACIONALES,87
2021,Febrero,202102,AAP,Tacna,Oper. MILITARES,64
2021,Febrero,202102,AAP,Tacna,Oper. INTERNACIONALES,3
2021,Marzo,202103,LAP,Lima,Oper. NACIONALES,"4,466"
2021,Marzo,202103,LAP,Lima,Oper. INTERNACIONALES,"1,872"
2021,Marzo,202103,COR,Andahuaylas,Oper. MILITARES,2
2021,Marzo,202103,COR,Atalaya,Oper. NACIONALES,142
2021,Marzo,202103,COR,Atalaya,Oper. MILITARES,4
2021,Marzo,202103,COR,Chimbote,Oper. NACIONALES,2
2021,Marzo,202103,COR,Chimbote,Oper. MILITARES,28
2021,Marzo,202103,COR,Chimbote,Oper. INSTRUCCIÓN,42
2021,Marzo,202103,COR,Cusco,Oper. NACIONALES,662
2021,Marzo,202103,COR,Cusco,Oper. MILITARES,12
2021,Marzo,202103,COR,Huánuco,Oper. NACIONALES,90
2021,Marzo,202103,COR,Huánuco,Oper. MILITARES,4
2021,Marzo,202103,COR,Ilo,Oper. NACIONALES,62
2021,Marzo,202103,COR,Ilo,Oper. MILITARES,135
2021,Marzo,202103,COR,Ilo,Oper. INTERNACIONALES,6
2021,Marzo,202103,COR,Jaén,Oper. NACIONALES,84
2021,Marzo,202103,COR,Jaén,Oper. MILITARES,4
2021,Marzo,202103,COR,Jauja,Oper. NACIONALES,62
2021,Marzo,202103,COR,Jauja,Oper. MILITARES,67
2021,Marzo,202103,COR,Juanjui,Oper. MILITARES,2
2021,Marzo,202103,COR,Mazamari,Oper. NACIONALES,6
2021,Marzo,202103,COR,Mazamari,Oper. MILITARES,359
2021,Marzo,202103,COR,Moquegua,Oper. NACIONALES,22
2021,Marzo,202103,COR,Moquegua,Oper. MILITARES,81
2021,Marzo,202103,COR,Nazca,Oper. NACIONALES,200
2021,Marzo,202103,COR,Nazca,Oper. MILITARES,25
2021,Marzo,202103,COR,Nazca,Oper. INSTRUCCIÓN,68
2021,Marzo,202103,COR,Rioja,Oper. NACIONALES,14
2021,Marzo,202103,COR,Rioja,Oper. MILITARES,6
2021,Marzo,202103,COR,Rodríguez de Mendoza,Oper. NACIONALES,42
2021,Marzo,202103,COR,Tingo María,Oper. NACIONALES,32
2021,Marzo,202103,COR,Tingo María,Oper. MILITARES,6
2021,Marzo,202103,COR,Tingo María,Oper. INSTRUCCIÓN,6
2021,Marzo,202103,COR,Tocache,Oper. NACIONALES,2
2021,Marzo,202103,COR,Yurimaguas,Oper. NACIONALES,532
2021,Marzo,202103,COR,Yurimaguas,Oper. MILITARES,10
2021,Marzo,202103,ADP,Cajamarca,Oper. NACIONALES,138
2021,Marzo,202103,ADP,Cajamarca,Oper. MILITARES,2
2021,Marzo,202103,ADP,Chachapoyas,Oper. NACIONALES,19
2021,Marzo,202103,ADP,Chachapoyas,Oper. MILITARES,1
2021,Marzo,202103,ADP,Chiclayo,Oper. NACIONALES,215
2021,Marzo,202103,ADP,Chiclayo,Oper. MILITARES,146
2021,Marzo,202103,ADP,Chiclayo,Oper. INSTRUCCIÓN,584
2021,Marzo,202103,ADP,Huaraz-Anta,Oper. NACIONALES,25
2021,Marzo,202103,ADP,Huaraz-Anta,Oper. MILITARES,11
2021,Marzo,202103,ADP,Iquitos,Oper. NACIONALES,674
2021,Marzo,202103,ADP,Iquitos,Oper. MILITARES,84
2021,Marzo,202103,ADP,Iquitos,Oper. INTERNACIONALES,19
2021,Marzo,202103,ADP,Pisco,Oper. NACIONALES,71
2021,Marzo,202103,ADP,Pisco,Oper. MILITARES,"1,476"
2021,Marzo,202103,ADP,Pisco,Oper. INTERNACIONALES,16
2021,Marzo,202103,ADP,Pisco,Oper. INSTRUCCIÓN,"3,078"
2021,Marzo,202103,ADP,Piura,Oper. NACIONALES,292
2021,Marzo,202103,ADP,Piura,Oper. MILITARES,92
2021,Marzo,202103,ADP,Piura,Oper. INTERNACIONALES,15
2021,Marzo,202103,ADP,Piura,Oper. INSTRUCCIÓN,6
2021,Marzo,202103,ADP,Pucallpa,Oper. NACIONALES,934
2021,Marzo,202103,ADP,Pucallpa,Oper. MILITARES,85
2021,Marzo,202103,ADP,Pucallpa,Oper. INSTRUCCIÓN,404
2021,Marzo,202103,ADP,Talara,Oper. NACIONALES,118
2021,Marzo,202103,ADP,Talara,Oper. INSTRUCCIÓN,2
2021,Marzo,202103,ADP,Tarapoto,Oper. NACIONALES,578
2021,Marzo,202103,ADP,Tarapoto,Oper. MILITARES,42
2021,Marzo,202103,ADP,Tarapoto,Oper. INTERNACIONALES,4
2021,Marzo,202103,ADP,Tarapoto,Oper. INSTRUCCIÓN,12
2021,Marzo,202103,ADP,Trujillo,Oper. NACIONALES,435
2021,Marzo,202103,ADP,Trujillo,Oper. MILITARES,67
2021,Marzo,202103,ADP,Trujillo,Oper. INTERNACIONALES,32
2021,Marzo,202103,ADP,Trujillo,Oper. INSTRUCCIÓN,332
2021,Marzo,202103,ADP,Tumbes,Oper. NACIONALES,128
2021,Marzo,202103,ADP,Tumbes,Oper. MILITARES,4
2021,Marzo,202103,ADP,Tumbes,Oper. INTERNACIONALES,22
2021,Marzo,202103,AAP,Arequipa,Oper. NACIONALES,500
2021,Marzo,202103,AAP,Arequipa,Oper. MILITARES,26
2021,Marzo,202103,AAP,Arequipa,Oper. INTERNACIONALES,8
2021,Marzo,202103,AAP,Ayacucho,Oper. NACIONALES,108
2021,Marzo,202103,AAP,Ayacucho,Oper. MILITARES,62
2021,Marzo,202103,AAP,Juliaca,Oper. NACIONALES,192
2021,Marzo,202103,AAP,Juliaca,Oper. MILITARES,10
2021,Marzo,202103,AAP,Puerto Maldonado,Oper. NACIONALES,94
2021,Marzo,202103,AAP,Puerto Maldonado,Oper. MILITARES,33
2021,Marzo,202103,AAP,Tacna,Oper. NACIONALES,146
2021,Marzo,202103,AAP,Tacna,Oper. MILITARES,22
2021,Marzo,202103,AAP,Tacna,Oper. INTERNACIONALES,2
2021,Abril,202104,LAP,Lima,Oper. NACIONALES,"4,658"
2021,Abril,202104,LAP,Lima,Oper. INTERNACIONALES,"1,675"
2021,Abril,202104,COR,Andahuaylas,Oper. NACIONALES,4
2021,Abril,202104,COR,Andahuaylas,Oper. MILITARES,2
2021,Abril,202104,COR,Atalaya,Oper. NACIONALES,150
2021,Abril,202104,COR,Atalaya,Oper. MILITARES,54
2021,Abril,202104,COR,Chimbote,Oper. NACIONALES,2
2021,Abril,202104,COR,Chimbote,Oper. MILITARES,6
2021,Abril,202104,COR,Chimbote,Oper. INSTRUCCIÓN,14
2021,Abril,202104,COR,Cusco,Oper. NACIONALES,771
2021,Abril,202104,COR,Cusco,Oper. MILITARES,40
2021,Abril,202104,COR,Cusco,Oper. INTERNACIONALES,2
2021,Abril,202104,COR,Huánuco,Oper. NACIONALES,96
2021,Abril,202104,COR,Huánuco,Oper. MILITARES,8
2021,Abril,202104,COR,Ilo,Oper. NACIONALES,62
2021,Abril,202104,COR,Ilo,Oper. MILITARES,31
2021,Abril,202104,COR,Ilo,Oper. INTERNACIONALES,2
2021,Abril,202104,COR,Jaén,Oper. NACIONALES,79
2021,Abril,202104,COR,Jaén,Oper. MILITARES,16
2021,Abril,202104,COR,Jauja,Oper. NACIONALES,76
2021,Abril,202104,COR,Jauja,Oper. MILITARES,73
2021,Abril,202104,COR,Juanjui,Oper. NACIONALES,2
2021,Abril,202104,COR,Juanjui,Oper. MILITARES,2
2021,Abril,202104,COR,Mazamari,Oper. NACIONALES,2
2021,Abril,202104,COR,Mazamari,Oper. MILITARES,413
2021,Abril,202104,COR,Moquegua,Oper. NACIONALES,15
2021,Abril,202104,COR,Moquegua,Oper. MILITARES,14
2021,Abril,202104,COR,Nazca,Oper. NACIONALES,221
2021,Abril,202104,COR,Nazca,Oper. INSTRUCCIÓN,44
2021,Abril,202104,COR,Rioja,Oper. NACIONALES,20
2021,Abril,202104,COR,Rioja,Oper. MILITARES,2
2021,Abril,202104,COR,Tingo María,Oper. NACIONALES,36
2021,Abril,202104,COR,Tingo María,Oper. MILITARES,25
2021,Abril,202104,COR,Tingo María,Oper. INSTRUCCIÓN,4
2021,Abril,202104,COR,Tocache,Oper. MILITARES,2
2021,Abril,202104,COR,Yurimaguas,Oper. NACIONALES,405
2021,Abril,202104,COR,Yurimaguas,Oper. MILITARES,17
2021,Abril,202104,ADP,Cajamarca,Oper. NACIONALES,148
2021,Abril,202104,ADP,Cajamarca,Oper. MILITARES,8
2021,Abril,202104,ADP,Chachapoyas,Oper. NACIONALES,10
2021,Abril,202104,ADP,Chachapoyas,Oper. MILITARES,4
2021,Abril,202104,ADP,Chiclayo,Oper. NACIONALES,222
2021,Abril,202104,ADP,Chiclayo,Oper. MILITARES,172
2021,Abril,202104,ADP,Chiclayo,Oper. INTERNACIONALES,4
2021,Abril,202104,ADP,Chiclayo,Oper. INSTRUCCIÓN,326
2021,Abril,202104,ADP,Huaraz-Anta,Oper. NACIONALES,8
2021,Abril,202104,ADP,Huaraz-Anta,Oper. MILITARES,10
2021,Abril,202104,ADP,Iquitos,Oper. NACIONALES,670
2021,Abril,202104,ADP,Iquitos,Oper. MILITARES,84
2021,Abril,202104,ADP,Iquitos,Oper. INTERNACIONALES,26
2021,Abril,202104,ADP,Iquitos,Oper. INSTRUCCIÓN,2
2021,Abril,202104,ADP,Pisco,Oper. NACIONALES,63
2021,Abril,202104,ADP,Pisco,Oper. MILITARES,"1,138"
2021,Abril,202104,ADP,Pisco,Oper. INTERNACIONALES,36
2021,Abril,202104,ADP,Pisco,Oper. INSTRUCCIÓN,"2,217"
2021,Abril,202104,ADP,Piura,Oper. NACIONALES,304
2021,Abril,202104,ADP,Piura,Oper. MILITARES,62
2021,Abril,202104,ADP,Piura,Oper. INTERNACIONALES,18
2021,Abril,202104,ADP,Piura,Oper. INSTRUCCIÓN,4
2021,Abril,202104,ADP,Pucallpa,Oper. NACIONALES,850
2021,Abril,202104,ADP,Pucallpa,Oper. MILITARES,149
2021,Abril,202104,ADP,Pucallpa,Oper. INTERNACIONALES,1
2021,Abril,202104,ADP,Pucallpa,Oper. INSTRUCCIÓN,218
2021,Abril,202104,ADP,Talara,Oper. NACIONALES,124
2021,Abril,202104,ADP,Talara,Oper. MILITARES,2
2021,Abril,202104,ADP,Talara,Oper. INTERNACIONALES,2
2021,Abril,202104,ADP,Talara,Oper. INSTRUCCIÓN,2
2021,Abril,202104,ADP,Tarapoto,Oper. NACIONALES,593
2021,Abril,202104,ADP,Tarapoto,Oper. MILITARES,67
2021,Abril,202104,ADP,Tarapoto,Oper. INSTRUCCIÓN,3
2021,Abril,202104,ADP,Trujillo,Oper. NACIONALES,375
2021,Abril,202104,ADP,Trujillo,Oper. MILITARES,33
2021,Abril,202104,ADP,Trujillo,Oper. INTERNACIONALES,12
2021,Abril,202104,ADP,Trujillo,Oper. INSTRUCCIÓN,260
2021,Abril,202104,ADP,Tumbes,Oper. NACIONALES,168
2021,Abril,202104,ADP,Tumbes,Oper. MILITARES,8
2021,Abril,202104,ADP,Tumbes,Oper. INTERNACIONALES,24
2021,Abril,202104,AAP,Arequipa,Oper. NACIONALES,528
2021,Abril,202104,AAP,Arequipa,Oper. MILITARES,36
2021,Abril,202104,AAP,Arequipa,Oper. INTERNACIONALES,7
2021,Abril,202104,AAP,Ayacucho,Oper. NACIONALES,148
2021,Abril,202104,AAP,Ayacucho,Oper. MILITARES,74
2021,Abril,202104,AAP,Juliaca,Oper. NACIONALES,204
2021,Abril,202104,AAP,Juliaca,Oper. MILITARES,10
2021,Abril,202104,AAP,Puerto Maldonado,Oper. NACIONALES,106
2021,Abril,202104,AAP,Puerto Maldonado,Oper. MILITARES,30
2021,Abril,202104,AAP,Puerto Maldonado,Oper. INTERNACIONALES,1
2021,Abril,202104,AAP,Tacna,Oper. NACIONALES,142
2021,Abril,202104,AAP,Tacna,Oper. MILITARES,12
2021,Mayo,202105,LAP,Lima,Oper. NACIONALES,"5,617"
2021,Mayo,202105,LAP,Lima,Oper. INTERNACIONALES,"1,976"
2021,Mayo,202105,COR,Andahuaylas,Oper. NACIONALES,6
2021,Mayo,202105,COR,Atalaya,Oper. NACIONALES,212
2021,Mayo,202105,COR,Atalaya,Oper. MILITARES,14
2021,Mayo,202105,COR,Chimbote,Oper. NACIONALES,2
2021,Mayo,202105,COR,Chimbote,Oper. MILITARES,10
2021,Mayo,202105,COR,Chimbote,Oper. INSTRUCCIÓN,12
2021,Mayo,202105,COR,Cusco,Oper. NACIONALES,903
2021,Mayo,202105,COR,Cusco,Oper. MILITARES,19
2021,Mayo,202105,COR,Huánuco,Oper. NACIONALES,132
2021,Mayo,202105,COR,Huánuco,Oper. MILITARES,8
2021,Mayo,202105,COR,Ilo,Oper. NACIONALES,86
2021,Mayo,202105,COR,Ilo,Oper. MILITARES,8
2021,Mayo,202105,COR,Jaén,Oper. NACIONALES,92
2021,Mayo,202105,COR,Jaén,Oper. MILITARES,10
2021,Mayo,202105,COR,Jauja,Oper. NACIONALES,106
2021,Mayo,202105,COR,Jauja,Oper. MILITARES,38
2021,Mayo,202105,COR,Juanjui,Oper. NACIONALES,2
2021,Mayo,202105,COR,Mazamari,Oper. NACIONALES,2
2021,Mayo,202105,COR,Mazamari,Oper. MILITARES,405
2021,Mayo,202105,COR,Moquegua,Oper. NACIONALES,16
2021,Mayo,202105,COR,Moquegua,Oper. MILITARES,6
2021,Mayo,202105,COR,Nazca,Oper. NACIONALES,398
2021,Mayo,202105,COR,Nazca,Oper. INSTRUCCIÓN,34
2021,Mayo,202105,COR,Rioja,Oper. NACIONALES,8
2021,Mayo,202105,COR,Tingo María,Oper. NACIONALES,38
2021,Mayo,202105,COR,Tingo María,Oper. MILITARES,12
2021,Mayo,202105,COR,Tingo María,Oper. INSTRUCCIÓN,8
2021,Mayo,202105,COR,Tocache,Oper. NACIONALES,6
2021,Mayo,202105,COR,Yurimaguas,Oper. NACIONALES,462
2021,Mayo,202105,COR,Yurimaguas,Oper. MILITARES,22
2021,Mayo,202105,COR,Yurimaguas,Oper. INSTRUCCIÓN,4
2021,Mayo,202105,ADP,Cajamarca,Oper. NACIONALES,182
2021,Mayo,202105,ADP,Cajamarca,Oper. MILITARES,4
2021,Mayo,202105,ADP,Chachapoyas,Oper. NACIONALES,24
2021,Mayo,202105,ADP,Chachapoyas,Oper. MILITARES,10
2021,Mayo,202105,ADP,Chiclayo,Oper. NACIONALES,270
2021,Mayo,202105,ADP,Chiclayo,Oper. MILITARES,216
2021,Mayo,202105,ADP,Chiclayo,Oper. INTERNACIONALES,2
2021,Mayo,202105,ADP,Chiclayo,Oper. INSTRUCCIÓN,304
2021,Mayo,202105,ADP,Huaraz-Anta,Oper. NACIONALES,12
2021,Mayo,202105,ADP,Huaraz-Anta,Oper. MILITARES,10
2021,Mayo,202105,ADP,Iquitos,Oper. NACIONALES,765
2021,Mayo,202105,ADP,Iquitos,Oper. MILITARES,85
2021,Mayo,202105,ADP,Iquitos,Oper. INTERNACIONALES,31
2021,Mayo,202105,ADP,Iquitos,Oper. INSTRUCCIÓN,4
2021,Mayo,202105,ADP,Pisco,Oper. NACIONALES,81
2021,Mayo,202105,ADP,Pisco,Oper. MILITARES,"1,728"
2021,Mayo,202105,ADP,Pisco,Oper. INTERNACIONALES,23
2021,Mayo,202105,ADP,Pisco,Oper. INSTRUCCIÓN,"2,435"
2021,Mayo,202105,ADP,Piura,Oper. NACIONALES,386
2021,Mayo,202105,ADP,Piura,Oper. MILITARES,62
2021,Mayo,202105,ADP,Piura,Oper. INTERNACIONALES,11
2021,Mayo,202105,ADP,Piura,Oper. INSTRUCCIÓN,6
2021,Mayo,202105,ADP,Pucallpa,Oper. NACIONALES,"1,072"
2021,Mayo,202105,ADP,Pucallpa,Oper. MILITARES,142
2021,Mayo,202105,ADP,Pucallpa,Oper. INSTRUCCIÓN,267
2021,Mayo,202105,ADP,Talara,Oper. NACIONALES,152
2021,Mayo,202105,ADP,Tarapoto,Oper. NACIONALES,721
2021,Mayo,202105,ADP,Tarapoto,Oper. MILITARES,49
2021,Mayo,202105,ADP,Tarapoto,Oper. INTERNACIONALES,2
2021,Mayo,202105,ADP,Tarapoto,Oper. INSTRUCCIÓN,24
2021,Mayo,202105,ADP,Trujillo,Oper. NACIONALES,433
2021,Mayo,202105,ADP,Trujillo,Oper. MILITARES,125
2021,Mayo,202105,ADP,Trujillo,Oper. INSTRUCCIÓN,206
2021,Mayo,202105,ADP,Tumbes,Oper. NACIONALES,202
2021,Mayo,202105,ADP,Tumbes,Oper. MILITARES,16
2021,Mayo,202105,ADP,Tumbes,Oper. INTERNACIONALES,36
2021,Mayo,202105,AAP,Arequipa,Oper. NACIONALES,636
2021,Mayo,202105,AAP,Arequipa,Oper. MILITARES,49
2021,Mayo,202105,AAP,Arequipa,Oper. INTERNACIONALES,1
2021,Mayo,202105,AAP,Ayacucho,Oper. NACIONALES,244
2021,Mayo,202105,AAP,Ayacucho,Oper. MILITARES,8
2021,Mayo,202105,AAP,Juliaca,Oper. NACIONALES,116
2021,Mayo,202105,AAP,Juliaca,Oper. MILITARES,37
2021,Mayo,202105,AAP,Puerto Maldonado,Oper. NACIONALES,188
2021,Mayo,202105,AAP,Puerto Maldonado,Oper. MILITARES,6
2021,Mayo,202105,AAP,Tacna,Oper. NACIONALES,148
2021,Mayo,202105,AAP,Tacna,Oper. MILITARES,43
2021,Junio,202106,LAP,Lima,Oper. NACIONALES,"5,837"
2021,Junio,202106,LAP,Lima,Oper. INTERNACIONALES,"2,096"
2021,Junio,202106,COR,Andahuaylas,Oper. NACIONALES,6
2021,Junio,202106,COR,Atalaya,Oper. NACIONALES,162
2021,Junio,202106,COR,Atalaya,Oper. MILITARES,30
2021,Junio,202106,COR,Chimbote,Oper. NACIONALES,20
2021,Junio,202106,COR,Chimbote,Oper. MILITARES,24
2021,Junio,202106,COR,Cusco,Oper. NACIONALES,"1,047"
2021,Junio,202106,COR,Cusco,Oper. MILITARES,24
2021,Junio,202106,COR,Cusco,Oper. INTERNACIONALES,1
2021,Junio,202106,COR,Huánuco,Oper. NACIONALES,138
2021,Junio,202106,COR,Ilo,Oper. NACIONALES,88
2021,Junio,202106,COR,Jaén,Oper. NACIONALES,101
2021,Junio,202106,COR,Jaén,Oper. MILITARES,10
2021,Junio,202106,COR,Jauja,Oper. NACIONALES,118
2021,Junio,202106,COR,Jauja,Oper. MILITARES,26
2021,Junio,202106,COR,Mazamari,Oper. MILITARES,330
2021,Junio,202106,COR,Moquegua,Oper. NACIONALES,8
2021,Junio,202106,COR,Moquegua,Oper. MILITARES,38
2021,Junio,202106,COR,Nazca,Oper. NACIONALES,408
2021,Junio,202106,COR,Nazca,Oper. MILITARES,2
2021,Junio,202106,COR,Nazca,Oper. INSTRUCCIÓN,32
2021,Junio,202106,COR,Rioja,Oper. NACIONALES,16
2021,Junio,202106,COR,Rioja,Oper. MILITARES,14
2021,Junio,202106,COR,Tingo María,Oper. NACIONALES,36
2021,Junio,202106,COR,Tingo María,Oper. MILITARES,10
2021,Junio,202106,COR,Tocache,Oper. NACIONALES,5
2021,Junio,202106,COR,Yurimaguas,Oper. NACIONALES,462
2021,Junio,202106,ADP,Cajamarca,Oper. NACIONALES,198
2021,Junio,202106,ADP,Cajamarca,Oper. MILITARES,2
2021,Junio,202106,ADP,Chachapoyas,Oper. NACIONALES,18
2021,Junio,202106,ADP,Chiclayo,Oper. NACIONALES,268
2021,Junio,202106,ADP,Chiclayo,Oper. MILITARES,188
2021,Junio,202106,ADP,Chiclayo,Oper. INTERNACIONALES,2
2021,Junio,202106,ADP,Chiclayo,Oper. INSTRUCCIÓN,294
2021,Junio,202106,ADP,Huaraz-Anta,Oper. NACIONALES,8
2021,Junio,202106,ADP,Huaraz-Anta,Oper. MILITARES,2
2021,Junio,202106,ADP,Iquitos,Oper. NACIONALES,792
2021,Junio,202106,ADP,Iquitos,Oper. MILITARES,96
2021,Junio,202106,ADP,Iquitos,Oper. INTERNACIONALES,23
2021,Junio,202106,ADP,Pisco,Oper. NACIONALES,114
2021,Junio,202106,ADP,Pisco,Oper. MILITARES,"1,053"
2021,Junio,202106,ADP,Pisco,Oper. INTERNACIONALES,30
2021,Junio,202106,ADP,Pisco,Oper. INSTRUCCIÓN,"2,731"
2021,Junio,202106,ADP,Piura,Oper. NACIONALES,397
2021,Junio,202106,ADP,Piura,Oper. MILITARES,63
2021,Junio,202106,ADP,Piura,Oper. INTERNACIONALES,9
2021,Junio,202106,ADP,Piura,Oper. INSTRUCCIÓN,95
2021,Junio,202106,ADP,Pucallpa,Oper. NACIONALES,"1,097"
2021,Junio,202106,ADP,Pucallpa,Oper. MILITARES,241
2021,Junio,202106,ADP,Pucallpa,Oper. INTERNACIONALES,1
2021,Junio,202106,ADP,Pucallpa,Oper. INSTRUCCIÓN,420
2021,Junio,202106,ADP,Talara,Oper. NACIONALES,147
2021,Junio,202106,ADP,Tarapoto,Oper. NACIONALES,643
2021,Junio,202106,ADP,Tarapoto,Oper. MILITARES,85
2021,Junio,202106,ADP,Tarapoto,Oper. INSTRUCCIÓN,27
2021,Junio,202106,ADP,Trujillo,Oper. NACIONALES,446
2021,Junio,202106,ADP,Trujillo,Oper. MILITARES,15
2021,Junio,202106,ADP,Trujillo,Oper. INTERNACIONALES,12
2021,Junio,202106,ADP,Trujillo,Oper. INSTRUCCIÓN,440
2021,Junio,202106,ADP,Tumbes,Oper. NACIONALES,186
2021,Junio,202106,ADP,Tumbes,Oper. MILITARES,4
2021,Junio,202106,ADP,Tumbes,Oper. INTERNACIONALES,30
2021,Junio,202106,AAP,Arequipa,Oper. NACIONALES,578
2021,Junio,202106,AAP,Arequipa,Oper. MILITARES,72
2021,Junio,202106,AAP,Ayacucho,Oper. NACIONALES,272
2021,Junio,202106,AAP,Ayacucho,Oper. MILITARES,14
2021,Junio,202106,AAP,Juliaca,Oper. NACIONALES,128
2021,Junio,202106,AAP,Juliaca,Oper. MILITARES,53
2021,Junio,202106,AAP,Puerto Maldonado,Oper. NACIONALES,175
2021,Junio,202106,AAP,Puerto Maldonado,Oper. MILITARES,14
2021,Junio,202106,AAP,Puerto Maldonado,Oper. INTERNACIONALES,2
2021,Junio,202106,AAP,Tacna,Oper. NACIONALES,184
2021,Junio,202106,AAP,Tacna,Oper. MILITARES,105
2021,Julio,202107,LAP,Lima,Oper. NACIONALES,"6,593"
2021,Julio,202107,LAP,Lima,Oper. INTERNACIONALES,"2,565"
2021,Julio,202107,COR,Andahuaylas,Oper. MILITARES,10
2021,Julio,202107,COR,Atalaya,Oper. NACIONALES,174
2021,Julio,202107,COR,Atalaya,Oper. MILITARES,36
2021,Julio,202107,COR,Chimbote,Oper. NACIONALES,4
2021,Julio,202107,COR,Chimbote,Oper. MILITARES,18
2021,Julio,202107,COR,Chimbote,Oper. INSTRUCCIÓN,16
2021,Julio,202107,COR,Cusco,Oper. NACIONALES,"1,252"
2021,Julio,202107,COR,Cusco,Oper. MILITARES,4
2021,Julio,202107,COR,Cusco,Oper. INTERNACIONALES,2
2021,Julio,202107,COR,Huánuco,Oper. NACIONALES,205
2021,Julio,202107,COR,Huánuco,Oper. MILITARES,6
2021,Julio,202107,COR,Ilo,Oper. NACIONALES,80
2021,Julio,202107,COR,Ilo,Oper. MILITARES,86
2021,Julio,202107,COR,Jaén,Oper. NACIONALES,126
2021,Julio,202107,COR,Jaén,Oper. MILITARES,10
2021,Julio,202107,COR,Jauja,Oper. NACIONALES,116
2021,Julio,202107,COR,Jauja,Oper. MILITARES,50
2021,Julio,202107,COR,Juanjui,Oper. NACIONALES,2
2021,Julio,202107,COR,Mazamari,Oper. MILITARES,368
2021,Julio,202107,COR,Moquegua,Oper. NACIONALES,12
2021,Julio,202107,COR,Moquegua,Oper. MILITARES,14
2021,Julio,202107,COR,Nazca,Oper. NACIONALES,"1,125"
2021,Julio,202107,COR,Nazca,Oper. INSTRUCCIÓN,27
2021,Julio,202107,COR,Rioja,Oper. NACIONALES,8
2021,Julio,202107,COR,Saposoa,Oper. NACIONALES,2
2021,Julio,202107,COR,Tingo María,Oper. NACIONALES,39
2021,Julio,202107,COR,Tingo María,Oper. MILITARES,15
2021,Julio,202107,COR,Tingo María,Oper. INSTRUCCIÓN,8
2021,Julio,202107,COR,Yurimaguas,Oper. NACIONALES,567
2021,Julio,202107,COR,Yurimaguas,Oper. MILITARES,2
2021,Julio,202107,ADP,Cajamarca,Oper. NACIONALES,246
2021,Julio,202107,ADP,Chachapoyas,Oper. NACIONALES,30
2021,Julio,202107,ADP,Chiclayo,Oper. NACIONALES,272
2021,Julio,202107,ADP,Chiclayo,Oper. MILITARES,150
2021,Julio,202107,ADP,Chiclayo,Oper. INTERNACIONALES,10
2021,Julio,202107,ADP,Chiclayo,Oper. INSTRUCCIÓN,614
2021,Julio,202107,ADP,Huaraz-Anta,Oper. NACIONALES,14
2021,Julio,202107,ADP,Huaraz-Anta,Oper. MILITARES,2
2021,Julio,202107,ADP,Iquitos,Oper. NACIONALES,915
2021,Julio,202107,ADP,Iquitos,Oper. MILITARES,67
2021,Julio,202107,ADP,Iquitos,Oper. INTERNACIONALES,35
2021,Julio,202107,ADP,Pisco,Oper. NACIONALES,128
2021,Julio,202107,ADP,Pisco,Oper. MILITARES,"1,248"
2021,Julio,202107,ADP,Pisco,Oper. INTERNACIONALES,14
2021,Julio,202107,ADP,Pisco,Oper. INSTRUCCIÓN,"3,073"
2021,Julio,202107,ADP,Piura,Oper. NACIONALES,462
2021,Julio,202107,ADP,Piura,Oper. MILITARES,90
2021,Julio,202107,ADP,Piura,Oper. INTERNACIONALES,14
2021,Julio,202107,ADP,Piura,Oper. INSTRUCCIÓN,189
2021,Julio,202107,ADP,Pucallpa,Oper. NACIONALES,"1,291"
2021,Julio,202107,ADP,Pucallpa,Oper. MILITARES,67
2021,Julio,202107,ADP,Pucallpa,Oper. INSTRUCCIÓN,548
2021,Julio,202107,ADP,Talara,Oper. NACIONALES,153
2021,Julio,202107,ADP,Tarapoto,Oper. NACIONALES,755
2021,Julio,202107,ADP,Tarapoto,Oper. MILITARES,45
2021,Julio,202107,ADP,Tarapoto,Oper. INSTRUCCIÓN,19
2021,Julio,202107,ADP,Trujillo,Oper. NACIONALES,510
2021,Julio,202107,ADP,Trujillo,Oper. MILITARES,35
2021,Julio,202107,ADP,Trujillo,Oper. INTERNACIONALES,18
